,Prime,Prime_diff
107430,470023,219360
107431,470027,250667
107432,470033,219366
107433,470039,250673
107434,470041,219368
107435,470047,250679
107436,470051,219372
107437,470053,250681
107438,470059,219378
107439,470063,250685
107440,470069,219384
107441,470077,250693
107442,470081,219388
107443,470083,250695
107444,470087,219392
107445,470089,250697
107446,470093,219396
107447,470101,250705
107448,470107,219402
107449,470111,250709
107450,470117,219408
107451,470119,250711
107452,470123,219412
107453,470129,250717
107454,470131,219414
107455,470137,250723
107456,470143,219420
107457,470147,250727
107458,470149,219422
107459,470153,250731
107460,470159,219428
107461,470161,250733
107462,470167,219434
107463,470171,250737
107464,470173,219436
107465,470177,250741
107466,470179,219438
107467,470189,250751
107468,470191,219440
107469,470201,250761
107470,470203,219442
107471,470207,250765
107472,470209,219444
107473,470213,250769
107474,470219,219450
107475,470221,250771
107476,470227,219456
107477,470231,250775
107478,470233,219458
107479,470237,250779
107480,470243,219464
107481,470249,250785
107482,470251,219466
107483,470257,250791
107484,470261,219470
107485,470263,250793
107486,470269,219476
107487,470273,250797
107488,470279,219482
107489,470287,250805
107490,470291,219486
107491,470293,250807
107492,470297,219490
107493,470299,250809
107494,470303,219494
107495,470311,250817
107496,470317,219500
107497,470321,250821
107498,470327,219506
107499,470329,250823
107500,470333,219510
107501,470339,250829
107502,470341,219512
107503,470347,250835
107504,470353,219518
107505,470357,250839
107506,470359,219520
107507,470363,250843
107508,470369,219526
107509,470371,250845
107510,470377,219532
107511,470381,250849
107512,470383,219534
107513,470387,250853
107514,470389,219536
107515,470399,250863
107516,470401,219538
107517,470411,250873
107518,470413,219540
107519,470417,250877
107520,470419,219542
107521,470423,250881
107522,470429,219548
107523,470431,250883
107524,470437,219554
107525,470441,250887
107526,470443,219556
107527,470447,250891
107528,470453,219562
107529,470459,250897
107530,470461,219564
107531,470467,250903
107532,470471,219568
107533,470473,250905
107534,470479,219574
107535,470483,250909
107536,470489,219580
107537,470497,250917
107538,470501,219584
107539,470503,250919
107540,470507,219588
107541,470509,250921
107542,470513,219592
107543,470521,250929
107544,470527,219598
107545,470531,250933
107546,470537,219604
107547,470539,250935
107548,470543,219608
107549,470549,250941
107550,470551,219610
107551,470557,250947
107552,470563,219616
107553,470567,250951
107554,470569,219618
107555,470573,250955
107556,470579,219624
107557,470581,250957
107558,470587,219630
107559,470591,250961
107560,470593,219632
107561,470597,250965
107562,470599,219634
107563,470609,250975
107564,470611,219636
107565,470621,250985
107566,470623,219638
107567,470627,250989
107568,470629,219640
107569,470633,250993
107570,470639,219646
107571,470641,250995
107572,470647,219652
107573,470651,250999
107574,470653,219654
107575,470657,251003
107576,470663,219660
107577,470669,251009
107578,470671,219662
107579,470677,251015
107580,470681,219666
107581,470683,251017
107582,470689,219672
107583,470693,251021
107584,470699,219678
107585,470707,251029
107586,470711,219682
107587,470713,251031
107588,470717,219686
107589,470719,251033
107590,470723,219690
107591,470731,251041
107592,470737,219696
107593,470741,251045
107594,470747,219702
107595,470749,251047
107596,470753,219706
107597,470759,251053
107598,470761,219708
107599,470767,251059
107600,470773,219714
107601,470777,251063
107602,470779,219716
107603,470783,251067
107604,470789,219722
107605,470791,251069
107606,470797,219728
107607,470801,251073
107608,470803,219730
107609,470807,251077
107610,470809,219732
107611,470819,251087
107612,470821,219734
107613,470831,251097
107614,470833,219736
107615,470837,251101
107616,470839,219738
107617,470843,251105
107618,470849,219744
107619,470851,251107
107620,470857,219750
107621,470861,251111
107622,470863,219752
107623,470867,251115
107624,470873,219758
107625,470879,251121
107626,470881,219760
107627,470887,251127
107628,470891,219764
107629,470893,251129
107630,470899,219770
107631,470903,251133
107632,470909,219776
107633,470917,251141
107634,470921,219780
107635,470923,251143
107636,470927,219784
107637,470929,251145
107638,470933,219788
107639,470941,251153
107640,470947,219794
107641,470951,251157
107642,470957,219800
107643,470959,251159
107644,470963,219804
107645,470969,251165
107646,470971,219806
107647,470977,251171
107648,470983,219812
107649,470987,251175
107650,470989,219814
107651,470993,251179
107652,470999,219820
107653,471001,251181
107654,471007,219826
107655,471011,251185
107656,471013,219828
107657,471017,251189
107658,471019,219830
107659,471029,251199
107660,471031,219832
107661,471041,251209
107662,471043,219834
107663,471047,251213
107664,471049,219836
107665,471053,251217
107666,471059,219842
107667,471061,251219
107668,471067,219848
107669,471071,251223
107670,471073,219850
107671,471077,251227
107672,471083,219856
107673,471089,251233
107674,471091,219858
107675,471097,251239
107676,471101,219862
107677,471103,251241
107678,471109,219868
107679,471113,251245
107680,471119,219874
107681,471127,251253
107682,471131,219878
107683,471133,251255
107684,471137,219882
107685,471139,251257
107686,471143,219886
107687,471151,251265
107688,471157,219892
107689,471161,251269
107690,471167,219898
107691,471169,251271
107692,471173,219902
107693,471179,251277
107694,471181,219904
107695,471187,251283
107696,471193,219910
107697,471197,251287
107698,471199,219912
107699,471203,251291
107700,471209,219918
107701,471211,251293
107702,471217,219924
107703,471221,251297
107704,471223,219926
107705,471227,251301
107706,471229,219928
107707,471239,251311
107708,471241,219930
107709,471251,251321
107710,471253,219932
107711,471257,251325
107712,471259,219934
107713,471263,251329
107714,471269,219940
107715,471271,251331
107716,471277,219946
107717,471281,251335
107718,471283,219948
107719,471287,251339
107720,471293,219954
107721,471299,251345
107722,471301,219956
107723,471307,251351
107724,471311,219960
107725,471313,251353
107726,471319,219966
107727,471323,251357
107728,471329,219972
107729,471337,251365
107730,471341,219976
107731,471343,251367
107732,471347,219980
107733,471349,251369
107734,471353,219984
107735,471361,251377
107736,471367,219990
107737,471371,251381
107738,471377,219996
107739,471379,251383
107740,471383,220000
107741,471389,251389
107742,471391,220002
107743,471397,251395
107744,471403,220008
107745,471407,251399
107746,471409,220010
107747,471413,251403
107748,471419,220016
107749,471421,251405
107750,471427,220022
107751,471431,251409
107752,471433,220024
107753,471437,251413
107754,471439,220026
107755,471449,251423
107756,471451,220028
107757,471461,251433
107758,471463,220030
107759,471467,251437
107760,471469,220032
107761,471473,251441
107762,471479,220038
107763,471481,251443
107764,471487,220044
107765,471491,251447
107766,471493,220046
107767,471497,251451
107768,471503,220052
107769,471509,251457
107770,471511,220054
107771,471517,251463
107772,471521,220058
107773,471523,251465
107774,471529,220064
107775,471533,251469
107776,471539,220070
107777,471547,251477
107778,471551,220074
107779,471553,251479
107780,471557,220078
107781,471559,251481
107782,471563,220082
107783,471571,251489
107784,471577,220088
107785,471581,251493
107786,471587,220094
107787,471589,251495
107788,471593,220098
107789,471599,251501
107790,471601,220100
107791,471607,251507
107792,471613,220106
107793,471617,251511
107794,471619,220108
107795,471623,251515
107796,471629,220114
107797,471631,251517
107798,471637,220120
107799,471641,251521
107800,471643,220122
107801,471647,251525
107802,471649,220124
107803,471659,251535
107804,471661,220126
107805,471671,251545
107806,471673,220128
107807,471677,251549
107808,471679,220130
107809,471683,251553
107810,471689,220136
107811,471691,251555
107812,471697,220142
107813,471701,251559
107814,471703,220144
107815,471707,251563
107816,471713,220150
107817,471719,251569
107818,471721,220152
107819,471727,251575
107820,471731,220156
107821,471733,251577
107822,471739,220162
107823,471743,251581
107824,471749,220168
107825,471757,251589
107826,471761,220172
107827,471763,251591
107828,471767,220176
107829,471769,251593
107830,471773,220180
107831,471781,251601
107832,471787,220186
107833,471791,251605
107834,471797,220192
107835,471799,251607
107836,471803,220196
107837,471809,251613
107838,471811,220198
107839,471817,251619
107840,471823,220204
107841,471827,251623
107842,471829,220206
107843,471833,251627
107844,471839,220212
107845,471841,251629
107846,471847,220218
107847,471851,251633
107848,471853,220220
107849,471857,251637
107850,471859,220222
107851,471869,251647
107852,471871,220224
107853,471881,251657
107854,471883,220226
107855,471887,251661
107856,471889,220228
107857,471893,251665
107858,471899,220234
107859,471901,251667
107860,471907,220240
107861,471911,251671
107862,471913,220242
107863,471917,251675
107864,471923,220248
107865,471929,251681
107866,471931,220250
107867,471937,251687
107868,471941,220254
107869,471943,251689
107870,471949,220260
107871,471953,251693
107872,471959,220266
107873,471967,251701
107874,471971,220270
107875,471973,251703
107876,471977,220274
107877,471979,251705
107878,471983,220278
107879,471991,251713
107880,471997,220284
107881,472001,251717
107882,472007,220290
107883,472009,251719
107884,472013,220294
107885,472019,251725
107886,472021,220296
107887,472027,251731
107888,472033,220302
107889,472037,251735
107890,472039,220304
107891,472043,251739
107892,472049,220310
107893,472051,251741
107894,472057,220316
107895,472061,251745
107896,472063,220318
107897,472067,251749
107898,472069,220320
107899,472079,251759
107900,472081,220322
107901,472091,251769
107902,472093,220324
107903,472097,251773
107904,472099,220326
107905,472103,251777
107906,472109,220332
107907,472111,251779
107908,472117,220338
107909,472121,251783
107910,472123,220340
107911,472127,251787
107912,472133,220346
107913,472139,251793
107914,472141,220348
107915,472147,251799
107916,472151,220352
107917,472153,251801
107918,472159,220358
107919,472163,251805
107920,472169,220364
107921,472177,251813
107922,472181,220368
107923,472183,251815
107924,472187,220372
107925,472189,251817
107926,472193,220376
107927,472201,251825
107928,472207,220382
107929,472211,251829
107930,472217,220388
107931,472219,251831
107932,472223,220392
107933,472229,251837
107934,472231,220394
107935,472237,251843
107936,472243,220400
107937,472247,251847
107938,472249,220402
107939,472253,251851
107940,472259,220408
107941,472261,251853
107942,472267,220414
107943,472271,251857
107944,472273,220416
107945,472277,251861
107946,472279,220418
107947,472289,251871
107948,472291,220420
107949,472301,251881
107950,472303,220422
107951,472307,251885
107952,472309,220424
107953,472313,251889
107954,472319,220430
107955,472321,251891
107956,472327,220436
107957,472331,251895
107958,472333,220438
107959,472337,251899
107960,472343,220444
107961,472349,251905
107962,472351,220446
107963,472357,251911
107964,472361,220450
107965,472363,251913
107966,472369,220456
107967,472373,251917
107968,472379,220462
107969,472387,251925
107970,472391,220466
107971,472393,251927
107972,472397,220470
107973,472399,251929
107974,472403,220474
107975,472411,251937
107976,472417,220480
107977,472421,251941
107978,472427,220486
107979,472429,251943
107980,472433,220490
107981,472439,251949
107982,472441,220492
107983,472447,251955
107984,472453,220498
107985,472457,251959
107986,472459,220500
107987,472463,251963
107988,472469,220506
107989,472471,251965
107990,472477,220512
107991,472481,251969
107992,472483,220514
107993,472487,251973
107994,472489,220516
107995,472499,251983
107996,472501,220518
107997,472511,251993
107998,472513,220520
107999,472517,251997
108000,472519,220522
108001,472523,252001
108002,472529,220528
108003,472531,252003
108004,472537,220534
108005,472541,252007
108006,472543,220536
108007,472547,252011
108008,472553,220542
108009,472559,252017
108010,472561,220544
108011,472567,252023
108012,472571,220548
108013,472573,252025
108014,472579,220554
108015,472583,252029
108016,472589,220560
108017,472597,252037
108018,472601,220564
